id_i,id_j,scie,sex,rep,age,grd,ses,dep,ctry
7611336,7600808,397.759,0,0,15.5,12,-2.0156,NA,BRA
7600787,7600808,482.797,0,0,15.083333333333334,12,-1.2679,NA,BRA
7620355,7600808,222.615,0,1,15.916666666666666,10,-1.6678,NA,BRA
7609271,7600808,276.651,0,1,15.916666666666666,10,-1.0593,NA,BRA
7624354,7600808,269.359,0,1,15.666666666666666,10,-2.472,NA,BRA
7619928,7600808,299.167,1,1,15.833333333333334,10,-0.3974,NA,BRA
7621187,7600808,346.111,1,1,15.583333333333334,10,-2.3,NA,BRA
7621640,7600808,325.362,1,1,15.666666666666666,10,-0.2298,NA,BRA
7629996,7600808,466.923,1,1,15.666666666666666,10,-0.9322,NA,BRA
7617395,7600808,427.321,1,1,15.416666666666666,10,-1.6435,NA,BRA
7613826,7600808,398.121,1,1,15.583333333333334,10,-2.7415,NA,BRA
7622796,7600808,280.727,1,0,15.75,10,-2.3904,NA,BRA
7612076,7600808,304.14,1,1,15.666666666666666,10,1.0959,NA,BRA
7621901,7600808,358.489,1,0,15.916666666666666,10,-1.0893,NA,BRA
7624721,7600808,307.593,0,1,15.75,10,-0.8282,NA,BRA
7617505,7600808,365.915,1,0,15.916666666666666,10,-0.0589,NA,BRA
7624895,7600808,385.24,1,1,15.75,10,0.3487,NA,BRA
7619429,7600808,317.483,1,1,15.25,10,-2.321,NA,BRA
7616748,7600808,339.37,1,1,16,10,-0.4934,NA,BRA
7628406,7600808,402.245,0,0,15.916666666666666,11,-1.3791,NA,BRA
7627724,7600808,376.576,0,0,15.25,11,-2.0774,NA,BRA
7625890,7600808,378.675,1,1,15.833333333333334,10,-0.4662,NA,BRA
7615392,7600809,207.961,1,1,15.333333333333334,7,-0.8826,NA,BRA
7625039,7600809,356.264,1,1,15.5,7,0.0559,NA,BRA
7602571,7600809,249.952,0,1,15.583333333333334,8,-3.3683,NA,BRA
7608971,7600809,289.983,0,1,15.333333333333334,8,-2.9157,NA,BRA
7600086,7600809,312.455,1,1,15.166666666666666,8,-2.8038,NA,BRA
7612478,7600809,363.927,1,1,15.916666666666666,7,-2.4646,NA,BRA
7622885,7600809,371.493,0,1,15.416666666666666,7,-2.2855,NA,BRA
7618525,7600809,293.558,0,1,15.083333333333334,7,-3.4584,NA,BRA
7612188,7600809,292.097,1,1,16,7,-1.8882,NA,BRA
7602744,7600809,267.443,1,1,15.916666666666666,7,-2.6196,NA,BRA
7607742,7600809,229.784,1,1,15.916666666666666,7,-1.3513,NA,BRA
7605871,7600809,363.209,1,1,15.5,7,-2.1023,NA,BRA
7625560,7600809,290.136,0,0,15.333333333333334,9,-3.9135,NA,BRA
7627016,7600809,335.451,0,1,15.916666666666666,9,-2.4843,NA,BRA
7608887,7600809,330.748,0,NA,15.5,9,-3.1946,NA,BRA
7624158,7600809,269.095,0,1,15.25,9,-2.7208,NA,BRA
7621547,7600809,276.792,1,1,15.333333333333334,9,-3.1824,NA,BRA
7606844,7600809,324.214,1,1,15.583333333333334,9,-3.059,NA,BRA
7621046,7600809,164.708,1,1,15.416666666666666,9,-1.8512,NA,BRA
7610087,7600809,328.323,1,1,15.916666666666666,8,0.9684,NA,BRA
7601292,7600809,378.66,1,1,15.583333333333334,8,-1.1756,NA,BRA
7621277,7600809,261.241,1,1,15.583333333333334,8,-1.6541,NA,BRA
7625880,7600809,293.937,0,1,15.5,9,-1.2167,NA,BRA
7612144,7600809,290.873,0,0,15.916666666666666,9,-0.9619,NA,BRA
7628425,7600809,223.147,0,1,15.5,9,-3.1821,NA,BRA
7614644,7600809,369.031,1,0,15.5,9,-3.0709,NA,BRA
7620345,7600809,346.107,1,1,15.25,9,-2.99,NA,BRA
7624035,7600809,402.481,1,0,15.916666666666666,9,-2.0103,NA,BRA
7600501,7600809,448.139,1,1,15.333333333333334,9,-2.0371,NA,BRA
7600727,7600810,419.525,1,0,15.583333333333334,9,-0.4757,0,BRA
7606224,7600810,473.836,1,1,15.333333333333334,9,-2.498,0,BRA
7626055,7600810,357.632,1,1,15.333333333333334,9,-0.7969,0,BRA
7628887,7600810,399.116,1,1,15.583333333333334,9,-2.0541,0,BRA
7620589,7600810,312.137,1,1,15.583333333333334,9,-2.4139,0,BRA
7600221,7600810,212.07,1,1,15.416666666666666,9,-1.1207,0,BRA
7625442,7600810,360.196,1,NA,15.75,9,-3.164,0,BRA
7628515,7600810,420.688,1,1,15.916666666666666,10,-0.9752,0,BRA
7605756,7600810,433.844,1,1,15.166666666666666,10,-1.2341,0,BRA
7603407,7600810,391.193,1,NA,15.583333333333334,10,NA,0,BRA
7626162,7600810,179.418,1,1,15.5,10,-0.6445,0,BRA
7606066,7600810,386.817,0,NA,15.083333333333334,11,NA,0,BRA
7614686,7600810,369.839,0,0,15.25,11,-1.5769,0,BRA
7629191,7600810,304.669,0,0,15.833333333333334,11,-1.736,0,BRA
7618473,7600810,483.099,0,0,15.166666666666666,11,-0.5957,0,BRA
7605955,7600810,382.823,0,0,15.166666666666666,11,-2.4207,0,BRA
7629590,7600810,408.296,0,1,15.916666666666666,10,-1.0713,0,BRA
7616908,7600810,400.266,0,1,15.666666666666666,10,-0.6945,0,BRA
7616621,7600810,376.762,0,0,15.333333333333334,10,-1.5002,0,BRA
7603629,7600810,284.334,0,1,15.666666666666666,10,-2.1593,0,BRA
7613857,7600810,274.934,1,0,16,7,0.0243,0,BRA
7602493,7600810,370.273,0,1,15.833333333333334,8,-2.0784,0,BRA
7604040,7600810,378.117,1,NA,15.833333333333334,8,-2.3563,0,BRA
7624177,7600810,368.526,0,0,15.583333333333334,9,-2.6428,0,BRA
7610122,7600810,331.533,0,1,15.416666666666666,9,-2.6755,0,BRA
7603832,7600810,239.487,1,1,15.5,9,-1.9388,0,BRA
7603544,7600810,396.943,0,0,15.416666666666666,11,-0.7576,0,BRA
7607170,7600810,350.351,0,NA,15.083333333333334,11,NA,0,BRA
7616582,7600810,427.394,0,0,15.75,11,-2.3132,0,BRA
7620708,7600810,281.747,0,0,15.75,11,0.0527,0,BRA
7621518,7600810,456.1,0,0,15.916666666666666,11,-3.187,0,BRA
7626788,7600810,535.278,1,0,15.75,11,-2.5811,0,BRA
7626871,7600810,458.958,1,0,15.333333333333334,11,-0.3819,0,BRA
7626591,7600810,369.457,1,0,15.083333333333334,11,-1.1171,0,BRA
7628504,7600811,315.153,1,1,15.166666666666666,8,0.8485,NA,BRA
7608105,7600811,274.833,1,1,15.166666666666666,8,-1.4298,NA,BRA
7628876,7600811,356.016,1,1,15.666666666666666,8,-0.7171,NA,BRA
7610047,7600811,411.243,0,1,15.5,9,-0.3936,NA,BRA
7630043,7600811,390.483,1,1,15.333333333333334,9,-0.7533,NA,BRA
7617002,7600811,410.139,1,1,16,9,-1.0053,NA,BRA
7628637,7600811,366.136,1,1,15.916666666666666,9,-0.3284,NA,BRA
7616347,7600811,354.618,1,1,15.666666666666666,9,-0.1458,NA,BRA
7628256,7600811,345.352,1,1,15.666666666666666,9,-2.1484,NA,BRA
7615481,7600811,339.326,0,1,15.666666666666666,9,-1.3999,NA,BRA
7600504,7600811,362.088,0,1,15.75,9,-0.7688,NA,BRA
7619981,7600811,324.763,0,1,15.416666666666666,9,-0.6535,NA,BRA
7605231,7600811,358.041,0,1,15.166666666666666,9,-1.2971,NA,BRA
7626102,7600811,285.221,0,0,15.333333333333334,9,-1.9729,NA,BRA
7616289,7600811,406.371,0,1,16,9,-0.9857,NA,BRA
7614567,7600811,303.874,0,1,15.666666666666666,9,0.5673,NA,BRA
7606902,7600811,514.283,1,1,15.583333333333334,9,-0.1547,NA,BRA
7600334,7600811,272.843,0,1,16,8,-0.3416,NA,BRA
7611288,7600811,282.488,0,1,15.583333333333334,8,-0.6429,NA,BRA
7603285,7600811,381.106,0,1,15.666666666666666,8,-1.3189,NA,BRA
7613011,7600811,442.426,0,1,15.25,8,-1.3254,NA,BRA
7620586,7600811,411.28,0,1,16,8,-1.3469,NA,BRA
7609650,7600811,408.485,0,1,15.083333333333334,8,-0.7047,NA,BRA
7614715,7600811,309.791,1,1,15.583333333333334,8,NA,NA,BRA
7602385,7600811,426.37,1,1,15.166666666666666,8,-2.6261,NA,BRA
7626965,7600811,393.186,1,1,15.166666666666666,8,-1.2827,NA,BRA
7608163,7600811,460.108,1,1,15.5,8,1.0046,NA,BRA
7618287,7600811,367.573,1,1,15.833333333333334,8,-1.7106,NA,BRA
7622544,7600811,313.852,1,1,15.25,8,-2.3183,NA,BRA
7609666,7600811,372.345,1,1,15.583333333333334,8,-0.69,NA,BRA
7620461,7600811,389.847,1,1,15.583333333333334,8,-1.7132,NA,BRA
7620170,7600811,317.263,1,1,15.916666666666666,8,-0.954,NA,BRA
7617954,7600812,453.855,1,0,15.916666666666666,10,-0.9553,0,BRA
7605584,7600812,308.862,1,0,15.666666666666666,10,-0.336,0,BRA
7620312,7600812,339.114,1,1,15.083333333333334,10,-0.6913,0,BRA
7629929,7600812,461.475,1,1,15.166666666666666,10,-1.3801,0,BRA
7614746,7600812,469.339,1,1,15.583333333333334,10,0.1245,0,BRA
7627690,7600812,446.851,0,0,15.75,11,-0.9748,0,BRA
7624782,7600812,477.411,0,0,15.5,11,-1.9645,0,BRA
7600895,7600812,411.248,1,0,15.833333333333334,11,-1.2661,0,BRA
7615072,7600812,394.982,1,0,15.416666666666666,11,-0.8281,0,BRA
7615877,7600812,459.945,0,0,16,10,-0.3928,0,BRA
7605152,7600812,440.644,0,0,15.666666666666666,10,-0.7463,0,BRA
7619198,7600812,399.345,0,0,15.666666666666666,10,-1.2952,0,BRA
7600764,7600812,362.387,0,0,15.75,10,-2.6011,0,BRA
7624400,7600812,364.136,0,0,15.75,10,-1.5535,0,BRA
7629727,7600812,353.357,0,1,15.333333333333334,10,0.5183,0,BRA
7610942,7600812,397.397,0,0,15.916666666666666,10,0.8554,0,BRA
7600394,7600812,517.111,0,0,15.583333333333334,10,-1.0926,0,BRA
7623682,7600812,355.074,0,1,15.333333333333334,10,-1.3091,0,BRA
7614158,7600812,387.869,0,1,15.083333333333334,10,-1.5389,0,BRA
7627285,7600812,403.213,0,0,15.666666666666666,10,-1.834,0,BRA
7611310,7600812,299.744,0,NA,15.916666666666666,10,NA,0,BRA
7627347,7600812,404.475,0,1,15.416666666666666,10,-0.0175,0,BRA
7616588,7600812,490.21,1,0,15.583333333333334,10,1.0356,0,BRA
7618201,7600812,432.312,1,0,15.25,10,-2.0485,0,BRA
7615756,7600812,346.363,1,1,15.25,10,0.2513,0,BRA
7624421,7600812,387.918,1,1,15.833333333333334,10,-1.7686,0,BRA
7605168,7600812,341.965,1,1,16,10,-3.0486,0,BRA
7615484,7600812,456.854,1,0,15.833333333333334,10,-1.9873,0,BRA
7611981,7600812,429.227,1,0,15.833333333333334,10,-2.049,0,BRA
7613264,7600812,481.217,1,0,15.583333333333334,10,0.4879,0,BRA
7606666,7600813,330.895,0,1,15.416666666666666,8,-0.6198,NA,BRA
7620306,7600813,284.304,1,NA,15.5,8,NA,NA,BRA
7629041,7600813,255.052,0,1,15.666666666666666,8,-0.4423,NA,BRA
7611609,7600813,251.012,0,NA,15.833333333333334,8,NA,NA,BRA
7613069,7600813,130.609,0,1,16,8,-1.6689,NA,BRA
7613722,7600813,251.48,0,NA,16,7,NA,NA,BRA
7618410,7600813,234.431,1,NA,16,7,NA,NA,BRA
7626683,7600813,254.821,0,NA,15.833333333333334,8,NA,NA,BRA
7601117,7600813,140.231,0,1,15.916666666666666,8,-0.8231,NA,BRA
7612196,7600813,213.605,0,NA,15.583333333333334,8,NA,NA,BRA
7611935,7600813,251.763,0,NA,15.666666666666666,9,NA,NA,BRA
7619174,7600813,138.319,1,1,15.333333333333334,9,-0.7608,NA,BRA
7604563,7600813,315.697,1,1,15.833333333333334,9,-1.0865,NA,BRA
7603548,7600813,247.908,1,NA,15.333333333333334,9,NA,NA,BRA
7611766,7600813,266.979,1,NA,15.166666666666666,9,NA,NA,BRA
7607555,7600813,176.395,1,1,15.583333333333334,9,-0.3993,NA,BRA
7614691,7600813,457.062,1,1,15.916666666666666,8,-1.4848,NA,BRA
7600650,7600813,331.156,1,NA,15.666666666666666,8,NA,NA,BRA
7602188,7600813,268.445,0,1,15.666666666666666,9,-0.9543,NA,BRA
7612832,7600813,221.836,0,NA,15.416666666666666,9,NA,NA,BRA
7630249,7600813,140.905,0,0,15.5,9,NA,NA,BRA
7617010,7600813,180.219,0,1,15.916666666666666,9,-0.7794,NA,BRA
7610275,7600813,174.533,0,NA,15.583333333333334,9,NA,NA,BRA
7605638,7600813,285.442,1,NA,15.833333333333334,9,NA,NA,BRA
7621024,7600813,259.29,1,NA,15.25,9,NA,NA,BRA
7606163,7600813,213.395,1,NA,15.75,9,NA,NA,BRA
7620548,7600814,328.324,0,0,15.916666666666666,10,0.4071,0,BRA
7624671,7600814,494.746,0,0,15.833333333333334,10,-0.0907,0,BRA
7614153,7600814,440.598,0,0,15.833333333333334,10,-1.0568,0,BRA
7630270,7600814,440.018,0,0,15.25,10,-0.9665,0,BRA
7622317,7600814,466.311,0,NA,15.916666666666666,10,-1.797,0,BRA
7621550,7600814,319.109,0,0,15.333333333333334,10,-1.2397,0,BRA
7601156,7600814,292.2,0,0,15.25,10,-1.3789,0,BRA
7613729,7600814,263.954,0,0,15.5,10,-0.9146,0,BRA
7624042,7600814,463.055,0,0,15.25,10,-0.2323,0,BRA
7619554,7600814,421.164,0,0,15.833333333333334,10,-0.8126,0,BRA
7616077,7600814,421.778,0,0,15.75,10,-0.8493,0,BRA
7611403,7600814,371.486,0,0,15.5,10,-2.2408,0,BRA
7605701,7600814,416.367,1,0,15.416666666666666,10,-1.9542,0,BRA
7611593,7600814,349.829,1,0,15.25,10,1.0185,0,BRA
7627731,7600814,336.392,1,0,16,10,NA,0,BRA
7613027,7600814,406.598,1,0,15.666666666666666,10,-1.7799,0,BRA
7614556,7600814,270.098,0,0,15.416666666666666,10,-1.1239,0,BRA
7625102,7600814,439.619,0,0,15.583333333333334,10,-1.2797,0,BRA
7602003,7600814,440.145,0,0,15.75,10,-0.3639,0,BRA
7614386,7600814,364.552,0,0,15.666666666666666,10,-1.2338,0,BRA
7600984,7600814,313.427,0,0,15.75,10,0.6009,0,BRA
7604543,7600814,260.046,0,0,16,10,-1.2644,0,BRA
7614709,7600814,334.931,0,0,15.583333333333334,10,-0.8641,0,BRA
7601835,7600814,436.114,0,0,15.416666666666666,10,-2.2924,0,BRA
7600978,7600814,405.064,0,0,15.5,10,-1.9097,0,BRA
7619742,7600814,446.942,0,0,15.25,11,-0.2555,0,BRA
7620900,7600814,419.706,0,0,15.166666666666666,11,0.0967,0,BRA
7626736,7600814,485.699,1,0,15.416666666666666,11,-0.3024,0,BRA
7604908,7600814,511.982,1,0,15.75,10,-0.4605,0,BRA
7606304,7600814,406.775,0,1,15.166666666666666,11,0.4013,0,BRA
7622616,7600814,440.704,1,0,15.583333333333334,10,-1.3475,0,BRA
7624311,7600814,382.511,1,0,15.5,10,-1.6384,0,BRA
7623238,7600814,425.889,0,0,15.833333333333334,11,-0.1519,0,BRA
7603184,7600814,517.843,0,0,15.083333333333334,11,-1.6428,0,BRA
7628323,7600814,469.271,0,0,15.333333333333334,11,-0.6017,0,BRA
7623031,7600814,412.654,0,0,15.5,11,-0.2305,0,BRA
7625591,7600815,421.364,1,0,16,10,0.8507,NA,BRA
7603826,7600815,269.95,1,NA,15.25,10,NA,NA,BRA
7625904,7600815,321.471,1,1,15.5,10,1.1711,NA,BRA
7603152,7600815,433.382,1,0,15.75,10,-0.1377,NA,BRA
7606152,7600815,335.704,1,1,15.416666666666666,10,-1.0246,NA,BRA
7609450,7600815,481.917,0,0,15.333333333333334,11,0.9931,NA,BRA
7609705,7600815,448.689,0,0,15.083333333333334,11,1.3447,NA,BRA
7605732,7600815,393.905,1,1,15.083333333333334,10,-1.689,NA,BRA
7606221,7600815,474.905,1,0,15.833333333333334,10,0.6574,NA,BRA
7601683,7600815,398.256,1,1,15.5,10,0.848,NA,BRA
7626852,7600815,465.834,0,0,15.833333333333334,11,1.0286,NA,BRA
7616767,7600815,387.369,0,0,15.333333333333334,11,0.1914,NA,BRA
7622148,7600815,543.682,0,0,15.166666666666666,11,-0.802,NA,BRA
7625593,7600815,483.356,0,0,15.416666666666666,11,0.3248,NA,BRA
7600438,7600815,403.334,0,0,15.416666666666666,11,-1.1941,NA,BRA
7620729,7600815,442.918,0,0,15.083333333333334,11,-2.1221,NA,BRA
7615798,7600815,429.344,0,0,15.666666666666666,11,-1.5512,NA,BRA
7620732,7600815,438.058,0,0,15.166666666666666,11,-0.5751,NA,BRA
7620634,7600815,517.515,0,0,16,10,-1.0774,NA,BRA
7611904,7600815,513.921,0,0,16,10,0.9783,NA,BRA
7604111,7600815,437.271,0,0,15.916666666666666,10,-1.5776,NA,BRA
7608131,7600815,447.691,0,1,15.416666666666666,10,-0.101,NA,BRA
7617535,7600815,459.324,0,0,15.583333333333334,10,-1.2178,NA,BRA
7616326,7600815,447.912,0,0,15.916666666666666,10,-1.3556,NA,BRA
7614075,7600815,468.543,0,NA,16,10,1.2611,NA,BRA
7611360,7600815,284.631,0,1,15.25,10,-1.3653,NA,BRA
7601308,7600815,383.883,0,0,15.833333333333334,10,-1.1831,NA,BRA
7618425,7600815,478.95,0,0,16,10,0.2288,NA,BRA
7628521,7600815,407.81,0,0,16,10,0.16,NA,BRA
7614349,7600815,464.868,1,0,15.75,11,-1.4987,NA,BRA
7601964,7600815,488.133,1,0,15.25,11,-0.1041,NA,BRA
7606686,7600815,297.78,1,0,15.25,11,-0.4027,NA,BRA
7602770,7600815,471.052,1,0,15.583333333333334,11,0.4018,NA,BRA
7613614,7600815,451.167,1,0,15.5,11,-1.4119,NA,BRA
7612664,7600815,392.617,0,0,15.75,12,-1.6233,NA,BRA
7626668,7600816,322.028,0,NA,16,7,NA,0,BRA
7624302,7600816,274.294,0,NA,15.333333333333334,7,NA,0,BRA
7626015,7600816,190.609,1,NA,15.333333333333334,7,NA,0,BRA
7612457,7600816,311.048,1,NA,15.166666666666666,7,NA,0,BRA
7622399,7600816,270.589,1,NA,15.666666666666666,7,NA,0,BRA
7620285,7600816,347.036,1,NA,15.666666666666666,7,NA,0,BRA
7616288,7600816,325.421,0,NA,15.916666666666666,7,NA,0,BRA
7611526,7600816,400.139,0,NA,15.75,9,NA,0,BRA
7604847,7600816,344.931,0,NA,15.5,9,NA,0,BRA
7604152,7600816,379.583,0,NA,15.416666666666666,8,NA,0,BRA
7620507,7600816,319.404,1,NA,15.833333333333334,8,NA,0,BRA
7610505,7600816,272.422,1,NA,15.416666666666666,9,NA,0,BRA
7608785,7600817,318.087,0,1,15.75,9,0.0827,0,BRA
7630108,7600817,319.94,0,1,15.333333333333334,9,-2.0515,0,BRA
7600981,7600817,262.963,1,1,15.583333333333334,9,-3.4153,0,BRA
7625927,7600817,326.855,1,1,15.916666666666666,8,-1.2037,0,BRA
7613292,7600817,479.773,0,0,15.833333333333334,9,-2.8617,0,BRA
7607867,7600817,367.898,1,1,15.833333333333334,9,-2.1852,0,BRA
7617616,7600817,274.38,1,1,15.166666666666666,8,-0.7031,0,BRA
7623920,7600818,355.584,0,1,15.833333333333334,7,-3.2671,0,BRA
7609287,7600818,311.508,1,1,16,7,-0.397,0,BRA
7604020,7600818,479.559,0,0,15.916666666666666,10,-1.7278,0,BRA
7601298,7600818,405.913,0,1,15.416666666666666,10,-0.8704,0,BRA
7605118,7600818,403.324,0,1,15.166666666666666,10,0.5445,0,BRA
7629752,7600818,402.826,0,1,15.166666666666666,10,-1.1488,0,BRA
7629633,7600818,401.087,0,1,15.916666666666666,10,-0.4152,0,BRA
7603728,7600818,280.411,0,1,15.666666666666666,8,-0.5071,0,BRA
7622840,7600818,338.328,1,1,16,8,0.0112,0,BRA
7618801,7600818,369.899,1,1,15.25,8,-2.5171,0,BRA
7626542,7600818,379.573,0,1,15.916666666666666,9,-1.1502,0,BRA
7601643,7600818,403.647,0,1,15.083333333333334,9,-0.6108,0,BRA
7622198,7600818,377.699,1,1,15.666666666666666,9,-0.6878,0,BRA
7629018,7600818,369.064,1,1,15.583333333333334,9,0.079,0,BRA
7602659,7600818,298.542,0,1,15.083333333333334,10,-1.2808,0,BRA
7608863,7600818,327.493,1,1,15.083333333333334,10,-2.2865,0,BRA
7614748,7600818,424.027,1,1,15.25,10,-1.4831,0,BRA
7612392,7600818,388.435,1,1,15.333333333333334,10,-1.4455,0,BRA
7621804,7600818,452.5,0,0,15.583333333333334,11,-1.5033,0,BRA
7603114,7600818,391.444,0,1,15.25,11,-0.9693,0,BRA
7625900,7600818,609.814,1,0,15.833333333333334,11,-1.3288,0,BRA
7608472,7600818,459.782,0,0,15.833333333333334,10,-1.4829,0,BRA
7612112,7600818,391.974,0,0,15.583333333333334,10,-1.4814,0,BRA
7612912,7600818,373.457,1,1,15.416666666666666,10,0.4654,0,BRA
7619995,7600818,426.798,1,0,15.75,10,0.0592,0,BRA
7613906,7600818,336.976,1,1,15.333333333333334,10,-0.995,0,BRA
7604629,7600818,435.084,1,0,15.916666666666666,10,-1.7054,0,BRA
7603217,7600818,485.984,1,0,15.416666666666666,10,0.8702,0,BRA
7627591,7600818,518.968,1,0,15.166666666666666,11,-1.3327,0,BRA
7614402,7600818,420.821,0,0,15.5,12,-0.785,0,BRA
7623500,7600819,383.085,0,0,15.666666666666666,10,-1.1321,0,BRA
7621676,7600819,242.416,0,1,15.083333333333334,10,0.8953,0,BRA
7609234,7600819,379.012,0,1,15.75,10,-0.2365,0,BRA
7608053,7600819,357.203,0,0,16,10,-2.0772,0,BRA
7602646,7600819,267.691,0,1,15.25,10,-2.1967,0,BRA
7627057,7600819,380.833,0,0,15.916666666666666,10,-1.2049,0,BRA
7623937,7600819,386.548,1,1,15.583333333333334,10,-1.5258,0,BRA
7604739,7600819,343.416,1,1,15.666666666666666,10,-1.1731,0,BRA
7618704,7600819,307.328,1,0,15.75,10,-1.4683,0,BRA
7608179,7600819,363.518,1,0,16,10,-3.5137,0,BRA
7614666,7600819,493.817,1,1,15.5,10,0.3536,0,BRA
7614530,7600819,399.382,1,1,15.083333333333334,10,-1.6812,0,BRA
7606746,7600819,395.869,1,1,15.666666666666666,10,NA,0,BRA
7606701,7600819,481.5,1,1,15.333333333333334,10,-0.9527,0,BRA
7616336,7600819,409.843,1,1,15.333333333333334,10,-0.9257,0,BRA
7600566,7600819,401.271,1,0,15.916666666666666,10,-1.5162,0,BRA
7606729,7600819,419.185,1,0,16,10,-1.2111,0,BRA
7624377,7600819,383.769,0,0,15.916666666666666,10,-2.4838,0,BRA
7611412,7600819,354.946,0,0,15.416666666666666,10,-1.8883,0,BRA
7617190,7600819,441.733,0,0,15.916666666666666,10,-1.7852,0,BRA
7619756,7600819,325.86,0,0,16,10,-0.2793,0,BRA
7623837,7600819,277.687,0,0,15.916666666666666,10,-1.9914,0,BRA
7604112,7600819,369.127,0,0,16,10,-2.6068,0,BRA
7617729,7600819,376.455,0,0,15.083333333333334,10,-0.5044,0,BRA
7611527,7600819,345.394,0,1,15.583333333333334,10,-3.1779,0,BRA
7622656,7600819,365.552,0,1,15.166666666666666,10,-0.4564,0,BRA
7612195,7600819,463.148,1,0,15.166666666666666,11,-0.5595,0,BRA
7609573,7600819,505.871,1,0,15.083333333333334,11,0.2169,0,BRA
7611974,7600819,415.211,1,0,15.5,11,-1.8015,0,BRA
7612053,7600819,449.719,0,0,15.083333333333334,12,-0.8904,0,BRA
7629651,7600819,479.103,0,0,15.333333333333334,12,-1.9196,0,BRA
7627323,7600819,391.205,1,1,15.583333333333334,10,0.1608,0,BRA
7628407,7600819,413.117,1,0,15.833333333333334,10,-1.1627,0,BRA
7615327,7600819,345.422,1,1,15.666666666666666,10,-0.8062,0,BRA
7617049,7600819,467.013,0,0,15.333333333333334,11,-0.019,0,BRA
7600466,7600819,476.935,0,0,16,11,-2.3824,0,BRA
7625380,7600819,362.246,0,0,15.333333333333334,11,-0.1192,0,BRA
7601345,7600819,363.961,0,0,16,11,-1.4245,0,BRA
7603506,7600819,409.064,1,0,15.666666666666666,11,-1.2711,0,BRA
7605514,7600820,534.539,0,0,15.5,10,-1.534,NA,BRA
7620717,7600820,409.36,0,0,15.833333333333334,10,-0.6112,NA,BRA
7600198,7600820,287.169,1,NA,15.333333333333334,10,NA,NA,BRA
7619277,7600820,230.353,1,0,15.333333333333334,10,-0.011,NA,BRA
7622210,7600820,449.866,1,0,15.916666666666666,10,-0.8958,NA,BRA
7618916,7600820,414.398,1,0,15.666666666666666,10,-0.6548,NA,BRA
7618110,7600820,492.025,0,0,15.5,11,-0.9026,NA,BRA
7629543,7600820,426.468,0,0,15.5,11,-0.3574,NA,BRA
7608550,7600820,468.194,0,0,15.416666666666666,11,-1.7656,NA,BRA
7600003,7600820,496.78,0,0,15.75,11,-0.6198,NA,BRA
7612253,7600820,507.683,0,0,15.583333333333334,11,0.368,NA,BRA
7603108,7600820,360.152,1,0,15.333333333333334,11,-0.9513,NA,BRA
7612219,7600820,393.075,1,0,15.5,11,-1.7266,NA,BRA
7600839,7600820,474.735,1,0,15.5,11,0.3813,NA,BRA
7613965,7600820,357.582,1,0,15.583333333333334,11,0.5922,NA,BRA
7608379,7600820,306.995,1,0,15.166666666666666,11,1.7284,NA,BRA
7625166,7600820,345.008,0,0,15.583333333333334,12,-0.3409,NA,BRA
7606869,7600820,322.358,0,1,15.166666666666666,10,-1.4998,NA,BRA
7603100,7600820,380.985,0,1,15.916666666666666,7,-1.5157,NA,BRA
7600668,7600820,224.729,0,1,15.833333333333334,8,-1.5155,NA,BRA
7616118,7600820,443.751,1,1,15.583333333333334,8,-1.0835,NA,BRA
7607362,7600820,385.827,0,1,15.166666666666666,10,-1.9312,NA,BRA
7605094,7600820,364.397,0,1,15.5,10,-1.8629,NA,BRA
7625115,7600820,533.096,0,0,16,10,-1.0303,NA,BRA
7626966,7600820,346.58,0,0,15.833333333333334,10,-0.4676,NA,BRA
7604427,7600820,310.106,0,1,15.25,10,-0.5519,NA,BRA
7623126,7600821,337.111,0,1,15.083333333333334,9,-2.6911,0,BRA
7603421,7600821,428.439,1,0,15.416666666666666,10,-0.6665,0,BRA
7622466,7600821,441.909,1,1,15.166666666666666,10,-2.8947,0,BRA
7627382,7600821,291.04,0,0,15.166666666666666,11,-0.6396,0,BRA
7628968,7600821,575.363,0,0,16,11,-0.8025,0,BRA
7617256,7600821,353.948,0,0,15.25,11,0.1231,0,BRA
7607979,7600821,456.684,1,0,15.25,11,-1.0268,0,BRA
7606353,7600821,398.167,1,0,15.083333333333334,11,-1.8275,0,BRA
7605130,7600821,445.447,1,0,15.5,11,-0.0953,0,BRA
7628197,7600821,426.907,1,0,15.083333333333334,11,NA,0,BRA
7603419,7600821,355.128,1,0,15.166666666666666,11,-1.1704,0,BRA
7627667,7600821,470.02,1,0,15.5,11,-0.1423,0,BRA
7622492,7600821,479.145,0,0,15.416666666666666,12,0.0638,0,BRA
7601687,7600821,398.485,0,0,15.833333333333334,10,-2.1741,0,BRA
7603486,7600821,419.579,0,0,15.916666666666666,10,-1.1124,0,BRA
7625863,7600821,300.658,0,0,16,10,-1.4595,0,BRA
7619813,7600821,357.518,0,1,15.833333333333334,10,-2.0109,0,BRA
7617042,7600821,383.188,0,0,16,10,-1.3717,0,BRA
7613810,7600821,393.582,0,0,15.5,10,-1.8703,0,BRA
7627739,7600821,469.244,0,0,16,10,-0.8516,0,BRA
7608611,7600821,407.512,1,1,15.416666666666666,9,-1.1444,0,BRA
7603175,7600821,451.987,1,1,16,9,-0.7395,0,BRA
7629163,7600821,340.58,0,0,15.75,10,-1.9727,0,BRA
7620243,7600821,208.027,0,1,15.166666666666666,10,-1.6998,0,BRA
